le	5074 4901 3373 3689 4310 4797 4355 4146 4070 4976
lead	1847 2081 2437 1766 2004 1409 1834 1929 1638 1446
leader	28100 29480 30054 29697 34438 27530 34091 29271 29351 27483
leader1	535 34 482 160 38 320 416 274 283 269
leader_name1	397 532 676 268 443 655 453 224 564 683
leader_name2	880 298 473 372 344 408 395 252 323 145
leader_title1	1009 627 668 401 362 765 570 292 281 492
leader_title2	235 355 205 223 360 299 271 141 282 428
leaders	4270 4406 4402 4205 5066 4819 4211 3944 5017 5074
leadership	2336 2922 1595 2691 2334 2348 1867 3015 2650 2655
leading	3163 2467 2158 2093 2324 3146 2456 2499 2453 2383
leads	406 485 296 255 336 177 664 383 218 128
leaf	293 233 591 380 480 493 789 638 547 273
league	7631 7406 9025 7475 7833 7359 7522 8366 9057 8333
leagues	426 361 435 308 360 245 220 268 98 317
learn	231 410 194 108 261 445 650 297 538 418
learned	486 398 255 644 263 478 706 352 636 438
learning	320 257 726 669 651 778 1020 261 474 679
least	3708 4028 4437 3562 3889 3191 4517 3343 4092 3655
leave	1941 2704 1954 1527 1417 1495 2214 2303 2103 1802
leaves	839 861 983 682 567 1122 537 879 654 606
leaving	1178 1033 967 1305 1302 1283 996 1327 1503 611
lebanon	406 457 630 571 446 477 465 493 420 320
led	7919 8137 9521 8594 7522 7919 9356 7992 8821 8805
lee	460 331 155 589 511 563 659 463 677 457
left	18774 17649 17107 18573 17265 16650 16268 16766 17476 16401
leg	660 269 163 584 415 426 457 354 596 299
legacy	917 1179 378 796 789 724 321 742 782 703
legal	1320 1547 1553 1553 890 1633 1808 1133 1236 1511
legend	619 780 700 594 919 650 467 453 495 734
legendary	368 464 183 376 518 179 223 336 390 355
legion	504 382 406 247 369 359 187 244 526 365
legislation	247 239 149 432 283 308 405 329 289 322
legislative	276 594 1137 657 1092 907 549 927 633 633
legislature	1060 744 368 810 421 734 984 367 566 685
legitimacy	354 267 316 257 534 126 315 216 341 333
legitimate	203 226 438 295 314 388 175 356 361 469
legs	618 661 764 672 454 276 293 285 828 531
lek	1477 1596 1395 1065 1542 1194 1403 1275 1723 1779
leka	356 374 261 207 219 749 218 224 406 176
lekë	957 1216 968 1098 1273 1803 1200 1002 1064 826
length	1345 1325 1621 2169 1516 938 1587 1719 883 1793
leninist	439 234 456 452 284 256 279 187 301 306
leonard	115 470 412 373 210 119 411 335 364 232
leopard	515 298 505 594 207 710 404 295 540 318
les	2127 3089 3133 2682 2655 2145 1837 2190 2361 1985
less	2111 2843 1913 2900 2061 2359 1858 2128 2400 2233
lesser	484 268 401 460 386 651 1075 577 836 722
lessons	132 448 239 185 402 380 201 181 58 318
let	590 1431 832 816 818 884 749 1175 812 1328
letter	1737 1335 998 996 920 863 1051 1249 913 765
letters	1049 890 533 709 442 962 718 866 482 748
level	2686 3091 3237 3180 2608 3549 3268 2556 3764 3484
levels	1172 635 995 1149 1141 1037 1190 897 975 585
lewis	462 182 370 184 214 149 331 596 236 362
lezha	163 450 534 449 253 593 154 288 205 170
lezhë	1822 2133 2191 1847 1658 1618 1767 2527 2316 2169
lgbt	329 409 326 336 601 280 224 356 509 539
liaison	259 512 693 388 334 388 310 654 152 112
liamine	355 278 197 219 396 438 351 147 251 330
liberal	832 382 1077 886 672 643 710 867 724 592
liberated	491 289 332 265 177 218 436 195 235 132
liberation	3171 3287 4409 3206 3457 2845 3364 3208 2499 3406
liberia	228 446 258 184 267 212 163 109 203 162
liberty	478 158 629 534 270 526 498 392 167 644
libohova	268 98 608 291 619 302 400 165 462 209
library	2482 2598 2465 2924 2114 2784 2787 3147 2956 2284
librazhd	1219 470 519 810 840 420 522 783 351 485
libya	1436 1187 1174 1348 1275 1785 1361 1424 1238 1311
libyan	173 469 233 167 360 636 170 303 418 130
libération	690 650 574 562 421 408 430 546 722 368
license	180 244 542 324 180 128 301 337 319 262
lie	224 303 223 252 232 184 123 291 139 252
lies	1068 715 1037 673 1200 814 749 659 577 798
lieu	288 356 164 139 277 527 173 172 136 388
lieutenant	2171 2312 2105 1944 1853 2292 2261 1930 2577 1780
life	5556 5478 5843 5263 5252 5674 6131 5543 5284 6156
lifted	357 319 148 230 108 173 217 526 286 106
liga	321 402 191 378 292 310 308 383 297 543
light	2232 2346 2593 2273 2916 2183 2177 2379 2693 2053
lightweight	556 178 154 515 205 439 552 310 221 304
ligue	3319 3465 3839 3706 2994 3342 3551 2821 3150 2975
lika	389 303 432 142 332 360 393 150 518 59
like	4383 4297 4833 5139 3964 3902 4331 4142 3923 4148
likely	887 1301 848 1073 1113 895 1419 1274 737 552
lila	214 343 458 266 450 351 577 447 303 312
limit	218 223 398 262 174 254 101 224 316 326
limited	1598 1612 1605 1900 1098 1233 1781 1398 1067 1449
limits	164 280 133 467 480 205 356 172 412 161
linda	331 412 550 423 239 544 467 673 648 419
line	3351 3516 4415 4896 3005 4161 4180 3683 4903 3824
lines	3616 3353 2749 2394 3587 3902 3019 3276 2808 3148
lingua	623 453 512 430 506 457 497 325 727 279
linguistic	643 536 510 373 954 226 158 412 510 353
linguistics	530 284 354 399 278 234 170 390 361 436
link	5067 6031 6158 7543 5908 4839 5746 5992 6785 5351
linked	526 666 732 558 887 611 1251 482 655 1545
linking	283 395 146 251 88 181 306 99 79 477
links	12266 11754 11195 11387 10725 12191 12291 12639 11012 12867
linnaeus	2382 3530 2798 2331 3308 2332 3190 2525 1971 2004
lion	491 706 685 498 498 569 783 449 722 409
list	15735 16186 16795 14334 18020 15362 16202 15370 17897 16497
list1	1362 754 1042 1036 1176 716 1136 939 1322 907
list2	563 693 469 508 606 270 238 435 548 689
list3	130 170 534 180 235 375 200 459 358 214
lista	256 523 474 475 515 445 501 444 679 391
liste	472 424 335 375 276 634 292 313 317 322
listed	865 994 906 817 803 1018 924 872 812 1099
listing	287 324 207 458 342 436 233 458 345 105
lists	2694 2866 2068 2705 2834 2007 2232 2694 2248 2984
literacy	361 290 440 656 638 201 273 504 531 651
literally	347 354 473 250 506 289 184 196 411 371
literary	878 323 494 888 668 340 710 379 329 410
literature	764 1036 1522 874 1051 1257 1536 1365 1723 1436
lithuania	317 507 298 318 271 321 188 85 746 318
little	3350 3357 2162 2812 3200 2619 4100 3721 3534 3431
live	2145 2841 1892 2106 2161 1892 2032 1905 2436 2079
lived	1031 1485 1517 1821 1243 1912 1689 1549 1181 1417
lives	1125 1740 1880 1193 1153 1292 1573 1261 1087 1317
livestock	462 375 440 266 104 336 624 590 623 563
living	8275 7335 7390 7015 7074 7467 6452 7824 7822 8011
lmo	325 156 212 422 271 292 158 362 287 269
lng	616 390 416 315 303 516 172 394 410 285
loan	1573 1881 1406 1517 1184 1396 1349 1191 1667 1630
loans	219 146 76 254 106 331 249 301 426 161
loanwords	388 345 109 127 206 106 135 197 186 286
loc	562 717 636 958 685 410 466 491 827 435
local	7448 7850 6700 6711 7760 8955 8541 7840 6351 5962
locally	319 252 101 347 498 209 39 412 160 576
locals	259 236 415 144 392 302 404 284 294 517
located	5700 4418 4820 5361 4936 4796 6307 5749 5139 5392
location	13951 14525 12949 13590 12933 13547 13333 11630 12387 12320
locations	311 734 744 468 546 298 376 595 1051 634
locator	648 560 163 227 325 538 573 543 649 236
locmapin	620 1057 423 249 373 398 611 736 623 736
logar	1258 938 1742 885 1230 907 1237 1219 1315 1293
logistic	554 470 177 621 450 466 394 721 387 439
logistics	453 341 373 394 395 336 879 400 249 408
logo	3994 3939 3015 3470 4380 3157 3255 2909 3013 3624
lon	1174 937 629 938 804 1218 825 951 1022 825
london	6676 5891 6871 6968 6984 6736 6980 6672 6255 6488
lonely	415 277 224 174 417 154 410 232 366 323
long	8405 8559 8025 9804 9435 9245 8452 9093 8450 8365
longd	6907 5344 6057 8514 5344 6092 6247 5572 6045 7955
longer	938 1440 2370 825 1384 1183 1027 1115 1177 1004
longest	445 382 560 376 485 491 333 211 416 364
longew	7610 7465 8198 8334 9289 8480 8098 10020 7040 8764
longitude	1016 752 715 788 546 963 675 1055 966 1021
longm	9088 6083 7002 5723 5682 7306 5164 6689 6294 7230
longs	6817 5797 6131 5123 5460 7941 7318 6035 6461 7320
look	825 814 1096 494 697 930 300 697 672 1004
looked	562 221 140 146 106 263 374 412 383 318
looking	585 449 557 420 615 341 921 382 433 261
looks	428 212 251 478 507 308 193 234 134 425
lord	487 833 902 950 898 790 639 1072 626 1197
lorient	588 251 139 291 207 207 432 176 354 536
los	665 921 1001 897 917 665 839 1021 936 702
lose	260 273 649 631 284 489 604 401 196 394
losing	369 439 645 427 271 382 867 433 961 318
loss	1118 1387 978 1293 1189 1481 1503 1120 1200 1083
losses	462 559 803 813 1202 1016 481 1026 622 828
lost	3943 3303 3436 2785 3651 3837 2858 2955 2919 2802
lot	493 333 364 467 515 442 460 645 746 672
louis	1006 1176 1817 1590 1489 1363 1715 1534 1063 1306
love	815 521 640 949 634 582 797 255 560 793
low	3136 2639 2413 3231 2886 3609 3387 3296 2261 3543
lower	1741 2208 1587 2369 1494 1682 1556 1455 1890 1675
lowest	313 302 261 593 386 677 664 203 476 607
loya	1735 783 1587 1087 1801 1781 1659 1698 1153 1282
loyal	433 1012 716 800 482 718 525 565 323 672
loyalty	213 271 264 294 660 160 307 383 192 329
lpg	1224 540 1182 842 1209 931 706 1271 797 857
lr	2056 1800 1481 1479 1930 1391 1669 1716 1882 2101
lt	2348 2417 2437 2198 2708 2460 2370 2758 1046 2446
ltd	184 603 648 605 495 619 677 444 585 362
luan	174 386 216 199 303 527 362 117 111 264
ludin	466 325 832 763 452 734 741 377 681 714
ludwig	542 160 352 403 247 230 446 246 462 343
luftëtari	251 535 493 431 401 372 253 138 251 355
luigj	509 207 168 176 407 292 159 302 452 237
luokka	370 433 805 601 318 444 520 370 364 553
lushnja	749 820 437 965 795 642 373 1087 925 669
lushnjë	301 336 571 500 778 306 439 979 475 406
luttrell	455 506 199 404 234 593 340 282 362 373
luxembourg	290 316 275 180 229 278 294 256 227 379
lv	450 392 718 800 666 658 871 659 311 692
lying	205 188 420 597 214 214 259 150 229 223
lyon	373 312 420 478 313 390 444 492 658 546
m	24566 22559 24785 22440 22451 25187 23266 25614 25830 25407
m1	382 601 452 403 328 456 500 463 496 441
ma	501 603 305 856 479 711 616 791 888 924
macaca	185 142 293 147 397 199 466 300 395 363
macaque	488 479 389 244 364 111 495 228 318 387
macedon	314 161 187 171 142 299 171 411 359 449
macedonia	3711 3280 4044 3984 2808 4300 3127 3446 3545 4169
macedonian	2278 1642 1906 2257 1904 1667 1948 2487 1238 2364
macedonians	478 659 656 893 620 589 659 908 539 1231
machine	1030 1101 1165 1118 1055 1403 1421 840 895 901
macmillan	314 405 136 262 306 534 132 214 242 207
made	11626 10207 11544 12211 11784 10854 9645 10719 10396 11306
madhe	395 556 280 601 335 521 805 696 363 546
madjer	249 252 323 207 424 257 164 394 262 365
madra	324 168 258 293 394 226 311 276 224 176
madras	208 425 39 175 438 274 235 509 231 158
mafia	644 572 423 202 211 288 316 305 587 319
magazine	2411 2035 2838 2502 2624 2389 2556 2341 2536 2860
magazines	241 267 218 228 242 403 187 363 308 174
magdeleine	613 93 286 369 388 146 512 397 439 219
maghreb	1180 1423 1498 1377 1313 1522 1335 1719 1292 1558
maghrib	319 433 270 239 453 270 115 180 140 133
magjike	732 452 445 100 250 351 274 243 370 626
magnitude	7645 6393 5774 7160 6284 7093 6956 6371 6247 6915
magnum	544 375 290 303 349 290 117 103 533 317
mahabharata	794 757 572 457 716 618 581 946 756 913
mahmoud	528 247 516 335 188 226 444 471 222 113
mahmud	1711 1623 2236 1916 1646 1350 1685 1798 1836 1520
mai	191 340 359 217 197 284 190 364 339 189
mail	744 803 791 660 536 495 462 856 589 813
main	11975 11787 11760 11056 13690 10633 13621 11009 11013 11891
mainland	145 140 391 472 160 379 67 455 187 72
mainly	2222 2219 2080 2176 2391 2465 2174 1928 2298 2151
maintain	510 663 554 645 890 914 912 850 821 900
maintained	1138 899 1101 620 678 513 540 897 998 906
maintaining	434 208 389 459 311 166 205 286 247 227
maintains	151 92 154 566 68 345 81 139 195 211
maintenance	313 321 592 360 277 356 791 738 450 306
maj	354 336 313 203 278 268 190 298 218 193
maja	687 1273 1414 754 1123 544 1043 1351 1112 951
majko	101 519 399 190 254 493 414 591 82 182
major	6836 7210 8314 6647 8033 7001 8087 8066 7306 8177
majority	5447 5508 4616 5669 6426 4629 4563 5180 5843 6193
make	3099 3041 3549 3589 2845 3810 3405 2897 4008 3009
makes	1090 1352 1176 1005 742 687 734 934 823 1298
making	2171 2344 2395 2295 2698 1489 2064 2280 2897 2017
malalai	1274 1034 1249 716 1025 1294 942 1074 521 1095
malaysia	285 637 257 668 209 546 284 597 142 288
male	1417 1829 1773 1606 1965 1346 1505 1609 1825 1856
malek	204 469 549 441 293 504 415 209 251 234
mali	1556 2040 2018 1970 1650 1178 1606 2052 1671 1383
malik	1062 903 864 613 872 867 932 515 574 733
mall	280 113 327 263 206 401 276 163 141 294
mallakastër	376 353 52 294 122 133 405 237 251 53
malta	352 598 448 545 463 153 457 377 345 574
malësi	370 386 176 224 96 356 276 128 66 100
mammals	747 538 545 793 659 335 363 671 843 1164
man	4520 3519 4592 3730 3486 3828 4863 4640 4771 4701
manage	111 452 334 288 453 140 181 368 151 147
managed	2678 1616 2154 1656 1936 1834 1118 1755 1379 2238
management	1277 1528 508 1198 1731 1539 1425 1135 1395 1212
manager	986 981 1574 1198 1314 1321 606 1108 812 876
managerclubs	112 226 313 134 250 204 557 176 69 214
managers	697 643 1127 574 1169 682 568 1153 987 1014
manageryears	135 306 134 76 254 319 156 149 198 238
managingeditordesign	263 469 549 235 359 226 364 399 465 447
manastirit	81 428 140 324 289 227 356 411 197 179
manchester	479 300 226 359 197 292 553 275 334 280
mandate	719 845 674 979 788 708 687 714 1266 783
maneditor	463 199 335 333 285 794 403 414 405 597
mangal	628 478 566 559 440 1038 632 667 661 270
mangwanani	226 312 137 329 481 190 382 255 257 319
manifestation	419 364 193 265 500 384 320 296 235 283
manner	484 214 277 446 204 401 374 551 353 554
mansouri	220 283 544 156 511 114 442 255 324 170
manual	344 292 368 312 112 369 264 157 178 204
manuscripts	367 200 390 358 224 355 423 479 230 520
many	11907 13474 12321 11560 13317 11113 11985 13001 12348 12928
map	35226 31462 32126 34467 30401 35082 32227 35610 33946 35962
map1	493 526 687 663 427 499 231 288 459 308
maps	2493 1643 2693 2102 1886 2493 1482 2164 2358 2349
mapsize	11460 9680 11711 10384 10370 10875 9648 10800 12259 11475
mar	1353 1420 1567 1352 1211 884 1324 833 843 1405
maratha	115 202 301 442 513 267 212 237 146 181
marathon	450 489 672 913 431 637 305 474 848 886
marc	539 382 330 581 271 242 871 664 302 382
march	18574 18389 18968 18313 18804 21012 19636 20257 20623 19022
marched	620 675 461 725 898 563 787 1006 737 437
marco	409 297 484 523 244 302 170 273 349 213
marcus	477 238 417 505 452 303 328 349 640 328
margin	1999 1514 1348 1619 1801 727 1443 1518 1660 1962
maria	448 620 432 646 492 649 359 812 575 161
marie	767 956 523 643 601 1298 426 908 621 735
marin	136 228 131 354 249 504 243 384 360 140
marine	2663 2065 2384 2742 2879 2324 2519 2698 2581 2931
marines	2976 3454 3401 3894 4128 3525 2896 2861 2696 3023
maritime	417 436 268 290 324 635 310 560 287 341
mark	2466 2559 1919 2628 2240 2401 2177 2442 2372 1930
marked	907 1242 1093 863 1095 849 663 683 898 1078
market	1651 1505 1342 1425 1543 1471 1124 1300 1544 1381
markets	276 581 313 158 301 344 248 192 189 325
marks	176 432 116 669 198 157 200 324 53 256
marriage	834 990 684 1135 1127 978 921 829 866 816
married	1311 1425 1278 1329 1390 1064 1240 718 1130 1182
marsa	161 174 358 247 113 106 225 267 224 256
marseille	845 391 806 551 802 919 651 963 623 703
marshal	427 82 315 206 117 224 318 129 248 270
marshall	430 535 564 373 257 423 663 601 347 657
martial	460 419 580 194 242 282 496 396 259 360
martin	1161 1372 719 1022 1055 1014 1665 632 1436 908
martyrs	301 207 305 410 298 190 364 545 269 296
marxist	381 542 730 780 770 435 653 317 736 536
mary	1357 1265 1318 1204 1244 1401 931 1048 1345 1234
mascara	1239 1706 1526 1263 1980 1687 1362 1049 2161 1485
mascaradz	425 263 334 404 390 61 521 79 220 196
masinissa	168 252 165 564 461 170 444 316 328 392
masood	502 594 395 354 479 215 414 247 196 167
mass	1315 1017 1024 1531 1172 1724 1730 1663 1330 1525
massacre	1872 2211 1471 2407 2130 2367 1795 2817 1710 2487
massacres	916 1386 1511 1226 1033 1025 1348 1125 1037 1360
massive	1447 1279 1007 623 716 1018 670 1263 1031 1203
massoud	5214 5635 5238 5030 4779 5680 5512 4846 4565 5949
massu	592 487 253 210 397 396 455 210 352 112
master	1412 970 807 860 810 1162 1161 939 1195 1032
masters	266 229 377 443 252 659 203 325 208 175
mat	1080 1109 1313 865 720 923 1003 1034 1016 976
match	3649 2470 2825 3215 2614 3849 2535 2752 3100 3734
matches	1674 1837 1906 1956 1657 1496 1823 1704 1715 1601
mater	172 477 319 374 437 162 527 322 282 384
material	625 1092 693 895 843 568 1004 643 426 861
materials	988 396 670 625 701 401 795 373 421 582
mathematics	367 182 206 230 103 378 294 133 270 301
matoub	293 271 290 98 216 255 623 188 293 393
matter	811 857 423 370 820 451 599 390 350 645
matters	143 363 376 323 412 521 537 636 341 297
matthew	802 556 565 726 557 681 581 584 718 824
mauretania	511 460 256 453 459 409 539 361 262 511
maurice	553 505 103 337 383 420 235 134 457 352
mauritania	786 647 651 879 851 510 627 971 746 615
mausoleum	417 458 557 384 334 226 575 765 278 317
max	485 515 461 459 468 633 605 219 295 515
maximum	527 360 531 252 408 363 428 392 295 282
maximus	387 427 393 227 329 711 130 384 345 258
may	19490 18990 18531 17733 18553 18819 20899 19029 18994 20127
mayor	756 667 505 1047 657 1254 716 738 649 728
mazar	1342 2146 2243 2150 2009 1391 1953 2109 1564 2140
mazari	745 1473 1027 1306 1476 1097 662 1112 1243 954
mbi	160 184 456 234 274 232 85 282 212 109
mc	2778 2901 3031 2589 2289 2878 2904 2990 2674 2457
mcchrystal	263 423 387 348 600 403 400 512 453 333
mdash	1964 1242 1322 1711 1576 2024 1559 1880 1342 1668
me	2680 2478 2324 2383 2137 3410 3317 2550 2670 2582
mean	573 1009 549 974 398 893 830 460 836 981
meaning	1514 1323 1318 893 1305 1184 1272 1024 1065 866
means	2194 1897 1941 1949 2156 1458 1403 1885 2273 1448
meant	412 403 769 516 565 1197 714 230 587 523
meanwhile	830 956 561 693 1081 963 1393 805 982 1090
measures	832 1604 911 897 655 1463 959 605 1411 1041
mechanized	622 116 360 500 342 442 17 220 282 194
medal	3867 4180 3121 5176 4806 3618 3496 3412 4619 4125
medalcompetition	322 383 135 250 635 384 506 663 456 349
medalgold	166 525 302 525 319 333 304 118 184 323
medalists	593 320 318 333 156 431 274 340 173 111
medals	423 438 323 516 724 333 696 471 438 456
media	4254 3766 5134 3549 4308 4250 3692 4044 4803 4012
medical	1628 1542 2101 2082 1764 2185 1923 2287 1677 2420
medicine	692 940 330 493 657 317 424 619 585 765
medieval	1532 1398 1313 1410 1596 1215 929 994 1492 1504
mediterranean	4691 3889 3856 3022 2782 3725 3888 3175 3638 3862
medium	760 1047 1676 519 976 540 787 1120 1135 1245
medusa	397 270 77 615 337 317 372 204 500 252
meet	1011 1293 963 1012 1425 1227 1025 1145 1234 1063
meeting	2484 2715 2372 2710 2475 2614 2789 2315 2465 2493
meetings	537 553 254 465 420 519 465 196 652 505
meets	226 404 127 531 340 278 404 584 277 237
meftah	477 617 301 394 208 367 129 191 452 320
mehdi	598 332 761 611 491 821 384 668 626 821
mehmed	840 657 586 435 666 1099 407 581 808 513
mehmet	704 498 661 877 406 733 800 592 544 1012
meidani	375 163 164 603 197 160 126 363 669 361
mel	473 449 402 125 422 248 417 492 561 585
member	6673 6591 6326 6438 6250 7105 7347 7361 5743 6824
members	6929 8845 7873 8941 8433 8382 8505 8578 8869 7414
membership	1080 1084 640 885 910 983 1223 602 603 726
memoirs	286 218 246 174 748 232 476 384 406 217
memorial	306 789 707 378 564 888 901 978 985 366
memory	330 456 289 540 239 381 311 357 405 685
men	9137 10388 10358 11156 9454 10279 10667 9221 9081 8395
mention	497 361 435 593 493 446 251 582 347 469
mentioned	1296 1117 870 1102 1158 826 1178 1136 1416 1442
mentions	674 674 677 656 294 499 449 588 513 710
mentor	360 263 246 287 271 201 377 196 342 247
menu	436 343 362 322 156 198 87 202 282 105
merely	115 125 300 147 326 188 359 428 258 334
merit	382 325 465 278 163 352 483 470 233 597
mers	337 220 442 488 366 369 266 367 306 297
message	470 670 723 489 326 558 315 513 517 401
messali	128 373 331 328 143 190 334 365 479 386
messaoud	347 724 655 575 607 528 276 529 431 262
met	1632 1499 1512 1809 1886 1978 1696 1497 2677 1806
meta	644 505 350 588 395 461 687 377 384 721
metadata	5638 4929 5163 6288 5943 5870 5587 5405 4374 5866
metal	584 610 637 554 772 374 418 761 676 887
mete	475 739 934 888 1105 442 748 580 848 843
meters	1357 724 1136 935 912 810 788 973 1028 976
methods	415 257 651 382 389 323 638 508 616 209
metre	344 405 94 415 172 279 476 623 319 367
metres	2589 1897 1618 1931 1984 1572 1675 2375 2583 1969
metric	3784 2734 3171 3417 3238 3196 3611 3523 3412 3744
metro	2024 1806 2121 2208 1936 1672 2031 2090 1833 1557
metro_km2	378 531 144 542 154 257 241 499 374 320
metropolitan	170 522 246 339 433 344 605 363 587 395
metz	323 137 134 184 222 361 448 183 406 361
mexico	376 388 273 482 612 377 745 501 408 431
meyer	268 325 431 402 240 107 222 603 310 528
mf	1213 1355 1837 1349 1450 1618 1645 1471 1376 1100
mi	4021 3976 4137 3663 3884 4347 4687 4005 4435 3500
mi-24	212 600 296 394 379 76 395 377 555 673
michael	2713 2859 3774 3673 3776 2795 3183 3022 2914 2872
michel	414 307 481 406 206 393 473 316 308 266
michigan	135 200 274 401 245 317 205 400 299 583
mid	1518 1165 1308 1759 2028 1252 1545 1765 1769 1123
middle	4130 4127 4895 3446 4380 4199 4502 3458 4330 4794
middot	3039 1866 2251 2139 1703 2223 1565 2420 2084 1940
midfielder	1768 1791 1529 2172 1175 1884 1795 1755 1463 1748
midfielders	287 103 96 495 230 223 301 356 187 408
mig	382 576 336 263 704 433 614 456 558 566
might	841 1710 1330 1354 1357 1597 1340 1087 1335 1804
migrated	188 449 39 213 451 683 208 305 487 261
migration	802 895 1004 601 598 861 747 474 659 835
mike	474 552 500 519 522 472 309 265 459 448
mikhail	714 623 503 780 557 257 509 712 648 704
mil	2305 2799 3169 2168 2323 3603 2634 1851 2306 2586
mila	1457 1579 1013 1343 1282 1220 1169 1303 1406 1180
milan	171 231 392 380 226 398 358 263 267 146
mile	379 323 325 452 169 428 309 284 273 258
miles	1241 1978 2192 1765 2224 2230 2246 1510 1290 1522
militant	780 749 1244 865 1103 1072 752 969 982 1120
militants	2526 2392 3124 2572 2438 2433 2961 2852 2994 2533
militarily	143 128 209 350 372 168 177 199 435 360
military	26324 27168 30126 27621 29188 27166 28243 29517 29321 27458
militaryoperations	231 490 614 343 403 205 513 267 639 331
militia	1665 890 1016 1558 1160 1319 1255 1344 955 1087
militias	362 626 1033 552 671 801 553 540 552 332
millennium	394 185 152 334 377 274 336 318 278 356
miller	581 461 457 166 233 292 451 309 177 346
milli	701 94 470 151 572 422 1028 542 718 435
million	5281 6076 5610 4864 6085 6997 6953 5377 5804 5114
millions	215 160 609 327 220 174 384 354 416 105
min	1279 984 1249 968 1376 1257 1115 1202 982 871
minaret	447 556 313 588 434 689 227 794 623 421
mind	74 128 371 287 419 304 93 419 332 216
mine	1265 2128 2084 1524 2171 1506 2189 1767 2255 1936
mineral	486 949 343 1181 890 605 818 738 626 804
minerals	409 149 284 539 319 501 57 180 190 340
mines	1058 1143 1402 1369 1461 1521 1138 983 1185 1693
mining	782 361 365 654 643 697 944 597 735 407
minister	16774 19699 18672 18591 18121 21029 20451 17547 17018 17288
ministers	3295 3060 2875 3645 2950 3142 2966 3484 3225 3003
ministries	573 689 981 685 744 743 1014 601 306 504
ministry	7803 9035 8833 7629 8103 9101 9193 8539 8320 8318
minor	1148 1124 841 1248 980 1145 960 1199 905 1082
minorities	886 791 756 580 470 463 468 267 672 545
minority	1732 2497 2667 1641 2195 2627 1997 2384 2542 2419
minute	889 631 710 911 547 1174 589 898 824 1112
minutes	1369 1569 1271 1208 1335 978 1527 1107 1341 1073
mir	1641 1277 1704 1322 1599 1215 1182 1394 1073 1387
miranda	458 773 400 321 333 344 204 372 338 233
mirdita	443 385 279 585 147 394 142 372 312 229
mirditë	198 324 284 466 395 394 411 183 178 97
mirror	491 367 929 710 568 893 941 1057 734 576
mirwais	791 652 851 681 1008 616 1006 555 721 870
mirza	428 430 323 630 355 297 665 609 312 245
miss	646 428 375 456 461 1051 756 260 802 694
missed	385 432 454 255 261 224 73 227 228 132
missile	551 539 1105 621 573 869 499 783 367 684
missiles	483 737 581 736 546 631 700 499 392 415
missing	9433 8597 9249 10416 9159 8928 8651 8729 9413 9440
mission	6229 6448 7322 5437 6190 6465 6914 6607 5944 5411
missionaries	471 379 194 270 160 239 392 252 272 161
missionary	477 390 291 132 346 223 267 320 215 203
missions	1382 1430 1398 1382 1265 1619 1619 1373 1352 1574
mistake	351 595 233 294 169 396 359 352 175 141
mitrovica	163 637 105 322 320 116 267 217 362 176
mixed	783 640 640 420 1177 1054 1286 660 938 678
mk	1592 1307 1171 1071 1110 1680 1333 1403 1266 1675
ml	357 795 492 309 816 671 375 913 449 337
mm	3473 3532 3485 3620 3535 2905 3899 3305 3966 3108
mo	877 662 806 536 645 763 605 696 709 486
mobile	1183 626 437 593 1313 799 1446 724 521 1324
mod	1354 1545 1275 2101 1165 1179 2218 1626 1360 1319
mode	227 239 280 439 181 387 185 297 347 110
model	414 612 517 367 379 793 204 363 692 689
moderate	468 658 370 211 479 549 555 489 462 204
modern	5296 5339 5775 5165 5503 5053 5390 5076 4982 5962
modified	196 230 312 89 289 97 388 244 346 388
mohamed	3445 3426 3285 3706 3036 2719 2893 3182 3184 3463
mohammad	7669 9261 7988 7958 7596 7345 8035 9119 6570 6998
mohammadia	143 337 171 243 191 305 214 184 237 148
mohammed	4217 4487 4005 4720 4197 4387 4930 4560 4595 4054
moisiu	253 390 466 619 991 620 296 354 184 356
mojaddedi	380 262 61 196 307 229 258 293 154 135
mokhtar	223 413 130 285 185 139 238 528 471 194
moment	410 307 421 889 326 854 441 657 460 199
monaco	373 550 328 457 453 516 673 547 252 654
monarch	369 441 397 147 481 400 471 419 530 323
monarchs	462 873 711 774 679 495 594 762 319 412
monarchy	726 616 676 858 680 692 765 948 696 706
monasteries	309 323 147 211 138 330 255 340 0 446
monastery	1265 1069 988 1445 1313 1119 1745 1089 1821 1632
monday	522 703 571 890 553 643 668 848 641 724
monde	542 650 527 640 302 529 800 1162 413 470
monetary	441 348 216 463 332 110 226 402 417 202
money	1552 1762 1934 1421 1636 1710 2068 1669 1426 1251
mongol	341 352 525 489 536 575 487 601 319 340
mongolia	596 148 198 302 102 123 116 366 115 287
mongols	358 112 276 284 130 239 275 161 254 67
monitor	779 1246 722 751 786 305 740 782 1056 983
monitoring	527 695 304 520 664 325 703 493 362 434
monks	29 571 492 107 508 156 199 243 87 280
montenegrin	115 295 389 488 198 300 326 472 485 318
montenegro	2130 1561 1788 1917 1919 1805 1917 1644 1668 1757
month	2753 4525 3869 2885 4989 4361 4032 3698 4134 3769
monthly	282 306 445 360 295 246 462 266 450 278
months	2434 3740 3276 2686 2945 2698 3774 2352 3309 3527
monument	2712 2397 2138 2968 2301 2485 1857 2129 2151 1984
monuments	2584 1778 2046 2444 2327 1309 1725 2080 1957 2000
moon	284 601 313 361 282 224 192 461 375 422
